report_date,api_id,api_name,customer_id,customer_name,api_total_count,api_success_count,api_failure_count
2026-04-4,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,650,47,603
2026-04-4,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,650,47,603
2026-04-5,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,599,38,561
2026-04-5,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,599,38,561
2026-04-5,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,599,38,561
2026-04-5,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,599,38,561
2026-04-5,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,599,38,561
2026-04-5,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,599,38,561
2026-04-5,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,599,38,561
2026-04-5,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,599,38,561
2026-04-5,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,599,38,561
2026-04-5,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,599,38,561
2026-04-5,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,599,38,561
2026-04-5,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,599,38,561
2026-04-5,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,599,38,561
2026-04-5,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,599,38,561
2026-04-5,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,599,38,561
2026-04-5,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,599,38,561
2026-04-22,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,576,15,561
2026-04-28,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,575,33,542
2026-04-28,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,575,33,542
2026-05-9,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,486,58,428
2026-05-9,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,486,58,428
2026-05-16,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,521,23,498
2026-05-16,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,521,23,498
2026-05-16,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,521,23,498
2026-05-26,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,566,24,542
2026-05-29,GPSTRACKV1,GPS Status,5,Tata Chemicals Limited ECC,622,15,607
2026-04-1,IN_API_310,Sales Order,1047113,Ultratech BPD,450,440,10
2026-04-1,IN_API_042,Invoice,1047113,Ultratech BPD,49,22,27
2026-04-1,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,37,37,0
2026-04-1,IN_API_004,Material Master,1047113,Ultratech BPD,7,7,0
2026-04-1,IN_API_003,Customer Master,1047113,Ultratech BPD,6085,4797,1288
2026-04-1,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,37,37,0
2026-04-1,IN_API_004,Material Master,1047113,Ultratech BPD,7,7,0
2026-04-1,IN_API_042,Invoice,1047113,Ultratech BPD,49,22,27
2026-04-1,IN_API_310,Sales Order,1047113,Ultratech BPD,450,440,10
2026-04-1,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,37,37,0
2026-04-1,IN_API_004,Material Master,1047113,Ultratech BPD,7,7,0
2026-04-1,IN_API_310,Sales Order,1047113,Ultratech BPD,450,440,10
2026-04-1,IN_API_003,Customer Master,1047113,Ultratech BPD,6085,4797,1288
2026-04-1,IN_API_310,Sales Order,1047113,Ultratech BPD,450,440,10
2026-04-1,IN_API_042,Invoice,1047113,Ultratech BPD,49,22,27
2026-04-1,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,37,37,0
2026-04-1,IN_API_004,Material Master,1047113,Ultratech BPD,7,7,0
2026-04-1,IN_API_003,Customer Master,1047113,Ultratech BPD,6085,4797,1288
2026-04-1,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,37,37,0
2026-04-1,IN_API_004,Material Master,1047113,Ultratech BPD,7,7,0
2026-04-1,IN_API_042,Invoice,1047113,Ultratech BPD,49,22,27
2026-04-1,IN_API_310,Sales Order,1047113,Ultratech BPD,450,440,10
2026-04-1,IN_API_003,Customer Master,1047113,Ultratech BPD,6085,4797,1288
2026-04-2,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,80,80,0
2026-04-2,IN_API_004,Material Master,1047113,Ultratech BPD,2,2,0
2026-04-2,IN_API_042,Invoice,1047113,Ultratech BPD,95,38,57
2026-04-2,IN_API_003,Customer Master,1047113,Ultratech BPD,27,27,0
2026-04-2,IN_API_310,Sales Order,1047113,Ultratech BPD,606,588,18
2026-04-3,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,117,117,0
2026-04-3,IN_API_003,Customer Master,1047113,Ultratech BPD,82,77,5
2026-04-3,IN_API_042,Invoice,1047113,Ultratech BPD,187,83,104
2026-04-3,IN_API_310,Sales Order,1047113,Ultratech BPD,550,538,12
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
2026-04-4,IN_API_003,Customer Master,1047113,Ultratech BPD,18,17,1
2026-04-4,IN_API_042,Invoice,1047113,Ultratech BPD,186,87,99
2026-04-4,IN_API_310,Sales Order,1047113,Ultratech BPD,383,361,22
2026-04-4,IN_API_004,Material Master,1047113,Ultratech BPD,1,1,0
2026-04-4,OUT_API_026,Vehicle Inspection,1047113,Ultratech BPD,116,116,0
